action,cms_account_id,name,legal_name,website,street_address,city,state_province,postal_zip,country,region,timezone,latitude,longitude,segment,marina_type,ownership_type,parent_company,slip_count,slip_mix,avg_boat_size_range,power_demand_intensity,seasonality,expansion_plans,expansion_notes,contact_name,contact_title,contact_email,contact_phone,contact_linkedin,tags,notes,lead_source
EXISTING,8860,Safe Harbor Dauntless in,,,9 Novelty Lane,Essex,Connecticut,6426,US,,,,,Less than 100,,,,40,,,,,false,,,,,,,,,marina_directory
EXISTING,5765,Safe Harbor Essex Island in,,,11 Ferry St,Essex,Connecticut,6426,US,,,,,100 to 300,,,,185,,,,,false,,,,,,,,,marina_directory
EXISTING,1477,South Benson Marina in,,,2236 Turney Rd,Fairfield,Connecticut,6430,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,7223,Gales Ferry Marina in,,,55 Chapman Ln,Gales Ferry,Connecticut,06335-1204,US,,,,,Less than 100,,,,85,,,,,false,,,,,,,,,marina_directory
EXISTING,9500,Glastonbury Yacht Club in,,,1210 Tryon St,Glastonbury,Connecticut,6033,US,,,,,Less than 100,,,,28,,,,,false,,,,,,,,,marina_directory
EXISTING,5897,Byram Marina in,,,,Greenwich,Connecticut,3860,US,,,,,100 to 300,,,,170,,,,,false,,,,,,,,,marina_directory
EXISTING,8857,Catalano & Sons in,,,34 South Water St.,Greenwich,Connecticut,6830,US,,,,,Less than 100,,,,40,,,,,false,,,,,,,,,marina_directory
EXISTING,1506,Delamar Greenwich Harbor in,,,500 Steamboat Rd,Greenwich,Connecticut,6830,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,8202,Ebb Tide Marina in,,,112 S Water St,Greenwich,Connecticut,6830,US,,,,,Less than 100,,,,55,,,,,false,,,,,,,,,marina_directory
EXISTING,6101,Grass Island Marina in,,,Shore Road,Greenwich,Connecticut,6807,US,,,,,100 to 300,,,,150,,,,,false,,,,,,,,,marina_directory
EXISTING,7791,Greenwich Boat & Yacht Club in,,,Grass Island Rd,Greenwich,Connecticut,6830,US,,,,,Less than 100,,,,67,,,,,false,,,,,,,,,marina_directory
EXISTING,1499,Greenwich Point Park Marina in,,,101 Field Point Road,Greenwich,Connecticut,6830,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1457,Indian Harbor Yacht Club in,,,710 Steamboat Rd,Greenwich,Connecticut,6830,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1494,Rudys Tackle Barn in,,,242 South Water Street,Greenwich,Connecticut,6830,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,10381,Groton Oil Marina in,,,53 Thames St,Groton,Connecticut,06340-3652,US,,,,,Less than 100,,,,13,,,,,false,,,,,,,,,marina_directory
EXISTING,7042,MWR Thamesview Marina in,,,Naval Submarine Base,Groton,Connecticut,6349,US,,,,,Less than 100,,,,94,,,,,false,,,,,,,,,marina_directory
EXISTING,6474,Noank Shipyard in,,,145 Pearl Street,Groton,Connecticut,06340-9248,US,,,,,100 to 300,,,,125,,,,,false,,,,,,,,,marina_directory
EXISTING,5896,Pine Island Marina in,,,916R Shennecossett Road,Groton,Connecticut,6340,US,,,,,100 to 300,,,,170,,,,,false,,,,,,,,,marina_directory
EXISTING,5376,Shennecossett Yacht Club in,,,1010 Shennecossett Road,Groton,Connecticut,06340-0967,US,,,,,100 to 300,,,,240,,,,,false,,,,,,,,,marina_directory
EXISTING,9876,Thames Harbor Inn and Marina in,,,193 Thame St,Groton,Connecticut,6340,US,,,,,Less than 100,,,,20,,,,,false,,,,,,,,,marina_directory
EXISTING,9873,Thames Inn & Marina in,,,193 Thames Street,Groton,Connecticut,6340,US,,,,,Less than 100,,,,20,,,,,false,,,,,,,,,marina_directory
EXISTING,8201,Willow Point Marina in,,,Casino Rd.,Groton,Connecticut,6388,US,,,,,Less than 100,,,,55,,,,,false,,,,,,,,,marina_directory
EXISTING,10921,Groton Long Point Yacht Club in,,,Beach Road,Groton Long Point,Connecticut,6340,US,,,,,Less than 100,,,,4,,,,,false,,,,,,,,,marina_directory
EXISTING,8653,Bayberry Creek Marina Inc in,,,311 Chaffinch Island Rd,Guilford,Connecticut,06437-3206,US,,,,,Less than 100,,,,45,,,,,false,,,,,,,,,marina_directory
EXISTING,9606,Brown's Boat Yard in,,,348 Chaffinch Island Rd,Guilford,Connecticut,06437-3257,US,,,,,Less than 100,,,,25,,,,,false,,,,,,,,,marina_directory
EXISTING,10689,Guilford Boat Yards in,,,230 Water Street,Guilford,Connecticut,6437,US,,,,,Less than 100,,,,8,,,,,false,,,,,,,,,marina_directory
EXISTING,6679,Guilford Town Marina in,,,Lower Whitfield St,Guilford,Connecticut,6437,US,,,,,100 to 300,,,,114,,,,,false,,,,,,,,,marina_directory
EXISTING,6031,Guilford Yacht Club in,,,379 New Whitfield St,Guilford,Connecticut,6437,US,,,,,100 to 300,,,,158,,,,,false,,,,,,,,,marina_directory
EXISTING,11066,Sachem Head Yacht Club in,,,PO Box 124,Guilford,Connecticut,06437-0124,US,,,,,Less than 100,,,,1,,,,,false,,,,,,,,,marina_directory
EXISTING,7705,Andrews Marina in,,,Bridge Rd,Haddam,Connecticut,6438,US,,,,,Less than 100,,,,65,,,,,false,,,,,,,,,marina_directory
EXISTING,7822,Damar Limited Midway Marina in,,,Haddam Dock Road,Haddam,Connecticut,6438,US,,,,,Less than 100,,,,65,,,,,false,,,,,,,,,marina_directory
EXISTING,1525,Mortensen Riverfront Plaza in,,,,Hartford,Connecticut,6103,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,10470,Riverside Park in,,,20 Leibert Rd,Hartford,Connecticut,,US,,,,,Less than 100,,,,10,,,,,false,,,,,,,,,marina_directory
EXISTING,10852,Reynolds Garage and Marine in,,,264 Hamburg Road,Lyme,Connecticut,6371,US,,,,,Less than 100,,,,5,,,,,false,,,,,,,,,marina_directory
EXISTING,9871,Bayliner Boat Center in,,,178 Cottage Rd,Madison,Connecticut,06443-3449,US,,,,,Less than 100,,,,20,,,,,false,,,,,,,,,marina_directory
EXISTING,9235,Boat Center in,,,178 Cottage Rd.,Madison,Connecticut,6443,US,,,,,Less than 100,,,,33,,,,,false,,,,,,,,,marina_directory
EXISTING,1452,Captain Morgan's Bait & Tackle in,,,21 Boston Post Rd,Madison,Connecticut,06443-2131,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1534,East River Landing Marina in,,,4 Boston Post Rd,Madison,Connecticut,6443,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1522,Madison Beach Club in,,,128 Island Avenue,Madison,Connecticut,6443,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,284,Caswell Cove Marina in,,,275 Pope's Island Road,Milford,Connecticut,6460,US,,,,,100 to 300,,,,106,,,,,false,,,,,,,,,marina_directory
EXISTING,7990,Dockside Marina @DocksideBrewery in,,,40 Bridgeport Ave,Milford,Connecticut,06460-3998,US,,,,,Less than 100,,,,60,,,,,false,,,,,,,,,marina_directory
EXISTING,5719,Milford Boat Works in,,,1 High Street,Milford,Connecticut,6460,US,,,,,100 to 300,,,,194,,,,,false,,,,,,,,,marina_directory
EXISTING,8862,Milford Landing Marina in,,,37 Helwig St,Milford,Connecticut,6460,US,,,,,Less than 100,,,,40,,,,,false,,,,,,,,,marina_directory
EXISTING,7804,Milford Yacht Club in,,,131 Trumbull Ave,Milford,Connecticut,06460-6463,US,,,,,Less than 100,,,,66,,,,,false,,,,,,,,,marina_directory
EXISTING,431,Port Milford Marina in,,,164 Rogers Ave,Milford,Connecticut,6460,US,,,,,100 to 300,,,,100,,,,,false,,,,,,,,,marina_directory
EXISTING,6288,Spencer's Marina in,,,44 Rose St,Milford,Connecticut,6460,US,,,,,100 to 300,,,,140,,,,,false,,,,,,,,,marina_directory
EXISTING,8179,Valley Yacht Club in,,,44 Riverside Dr,Milford,Connecticut,06460-3916,US,,,,,Less than 100,,,,56,,,,,false,,,,,,,,,marina_directory
EXISTING,1531,Bantam Lake Marina in,,,Bantam Lake Road,Morris,Connecticut,6763,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1481,Bayside Diesel Service & Marine Supply in,,,35 Water Street,Mystic,Connecticut,6355,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,6728,Fort Rachel Marina in,,,44 Water St,Mystic,Connecticut,06355-2530,US,,,,,100 to 300,,,,110,,,,,false,,,,,,,,,marina_directory
EXISTING,6727,Gwenmor Marina in,,,Broadway Exit,Mystic,Connecticut,6355,US,,,,,100 to 300,,,,110,,,,,false,,,,,,,,,marina_directory
EXISTING,10164,John I. Carija & Son Boat Works in,,,47 Water St,Mystic,Connecticut,6355,US,,,,,Less than 100,,,,16,,,,,false,,,,,,,,,marina_directory
EXISTING,6694,Mason's Island Marina in,,,24 Old North Road,Mystic,Connecticut,6355,US,,,,,100 to 300,,,,112,,,,,false,,,,,,,,,marina_directory
EXISTING,1463,Mason's Island Yacht Club in,,,7 Yacht Club Rd,Mystic,Connecticut,6355,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,9548,Mystic Downtown Marina in,,,31 Water St,Mystic,Connecticut,06355-2568,US,,,,,Less than 100,,,,27,,,,,false,,,,,,,,,marina_directory
EXISTING,6380,Mystic Point Marina in,,,30 Dubois Drive,Mystic,Connecticut,6355,US,,,,,100 to 300,,,,134,,,,,false,,,,,,,,,marina_directory
EXISTING,6243,Mystic River Marina in,,,36 Quarry Road,Mystic,Connecticut,06355-0066,US,,,,,100 to 300,,,,145,,,,,false,,,,,,,,,marina_directory
EXISTING,10235,Mystic Seaport Museum in,,,75 Greenmanville Ave.,Mystic,Connecticut,06355-0990,US,,,,,Less than 100,,,,15,,,,,false,,,,,,,,,marina_directory
EXISTING,6653,Mystic Shipyard East in,,,18 Stafford St,Mystic,Connecticut,06355-2852,US,,,,,100 to 300,,,,115,,,,,false,,,,,,,,,marina_directory
EXISTING,6052,Mystic Shipyard West in,,,100 Essex St,Mystic,Connecticut,6355,US,,,,,100 to 300,,,,155,,,,,false,,,,,,,,,marina_directory
EXISTING,5368,Safe Harbor Mystic in,,,56 Roseleah Dr,Mystic,Connecticut,06355-2851,US,,,,,100 to 300,,,,241,,,,,false,,,,,,,,,marina_directory
EXISTING,6388,"Seaport Marine, Inc in",,,1 Washington St,Mystic,Connecticut,6355,US,,,,,100 to 300,,,,132,,,,,false,,,,,,,,,marina_directory
EXISTING,7264,Shaffer's Boat Livery in,,,106 Masons Island Rd,Mystic,Connecticut,06355-2948,US,,,,,Less than 100,,,,84,,,,,false,,,,,,,,,marina_directory
EXISTING,1509,Steamboat Inn in,,,15 W Main St,Mystic,Connecticut,6355,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,7174,Candlewood Yacht Club in,,,7 Shore Dr,New Fairfield,Connecticut,6812,US,,,,,Less than 100,,,,88,,,,,false,,,,,,,,,marina_directory
EXISTING,7026,City Point Yacht Club in,,,347 Kimberly Ave,New Haven,Connecticut,6519,US,,,,,Less than 100,,,,95,,,,,false,,,,,,,,,marina_directory
EXISTING,5785,Harbor Point Marina LLC in,,,14 Cove St,New Haven,Connecticut,6512,US,,,,,100 to 300,,,,182,,,,,false,,,,,,,,,marina_directory
EXISTING,1467,New Haven Yacht Club in,,,156 Cove Street,New Haven,Connecticut,6530,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,6402,Pequonnock Yacht Club in,,,98 S. Water St,New Haven,Connecticut,6519,US,,,,,100 to 300,,,,130,,,,,false,,,,,,,,,marina_directory
EXISTING,7489,Quinnipiac River Marina in,,,309 Front St,New Haven,Connecticut,6513,US,,,,,Less than 100,,,,75,,,,,false,,,,,,,,,marina_directory
EXISTING,8374,Waucoma Yacht Club in,,,279 Front St,New Haven,Connecticut,6513,US,,,,,Less than 100,,,,50,,,,,false,,,,,,,,,marina_directory
EXISTING,9567,A W Marina in,,,178 Pequot Ave,New London,Connecticut,6320,US,,,,,Less than 100,,,,26,,,,,false,,,,,,,,,marina_directory
EXISTING,10331,Breakwater Marine Services in,,,128 Howard St,New London,Connecticut,6320,US,,,,,Less than 100,,,,14,,,,,false,,,,,,,,,marina_directory
EXISTING,6285,Burr's Marina in,,,244 Pequot Ave,New London,Connecticut,06320-4684,US,,,,,100 to 300,,,,140,,,,,false,,,,,,,,,marina_directory
EXISTING,5422,"Crocker's Boatyard, Inc. in",,,56 Howard St,New London,Connecticut,06320-4999,US,,,,,100 to 300,,,,230,,,,,false,,,,,,,,,marina_directory
EXISTING,6453,Ferry Slip Dockominium Assn. in,,,100 Pequot Ave,New London,Connecticut,6320,US,,,,,100 to 300,,,,128,,,,,false,,,,,,,,,marina_directory
EXISTING,10076,Fort Trumbull Marina in,,,93 Trumbull St.,New London,Connecticut,6320,US,,,,,Less than 100,,,,18,,,,,false,,,,,,,,,marina_directory
EXISTING,1504,Fort Trumbull State Park in,,,90 Walbach Street,New London,Connecticut,6320,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1486,"Hellier Yacht Sales, Inc - CLOSED - in",,,128 Howard Street,New London,Connecticut,6320,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,10509,New London Waterfront Park in,,,1 Waterfront Park,New London,Connecticut,6320,US,,,,,Less than 100,,,,10,,,,,false,,,,,,,,,marina_directory
EXISTING,10853,Thames Yacht Club in,,,396 Pequot Ave,New London,Connecticut,06320-1808,US,,,,,Less than 100,,,,5,,,,,false,,,,,,,,,marina_directory
EXISTING,6404,Thamesport Marina in,,,260 Pequot Avenue,New London,Connecticut,06320-4619,US,,,,,100 to 300,,,,130,,,,,false,,,,,,,,,marina_directory
EXISTING,5377,Gerard's Waters Edge Marina in,,,120 Old Town Park Rd,New Milford,Connecticut,6776,US,,,,,100 to 300,,,,240,,,,,false,,,,,,,,,marina_directory
EXISTING,1529,West Cove Marina in,,,143 West St,New Milford,Connecticut,6776,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1482,Bayview Landing - CLOSED - in,,,111 E Main St,Niantic,Connecticut,6357,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1483,Black Hawk Dock in,,,16 East Main St,Niantic,Connecticut,6357,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,5762,Boats Inc in,,,133 E Main St,Niantic,Connecticut,6357,US,,,,,100 to 300,,,,186,,,,,false,,,,,,,,,marina_directory
EXISTING,7664,Harbor Hill Marina in,,,60 Grand Street,Niantic,Connecticut,06357-0452,US,,,,,Less than 100,,,,70,,,,,false,,,,,,,,,marina_directory
EXISTING,7095,Marker 7 Marina in,,,111 Main Street,Niantic,Connecticut,6357,US,,,,,Less than 100,,,,90,,,,,false,,,,,,,,,marina_directory
EXISTING,10923,Niantic Bay Boathouse in,,,8-10 River Street,Niantic,Connecticut,06385-3121,US,,,,,Less than 100,,,,4,,,,,false,,,,,,,,,marina_directory
EXISTING,8372,Niantic Bay Yacht Club in,,,8 Shore Road,Niantic,Connecticut,6357,US,,,,,Less than 100,,,,50,,,,,false,,,,,,,,,marina_directory
EXISTING,7165,Niantic Dockominiums in,,,25 Smith Ave,Niantic,Connecticut,6357,US,,,,,Less than 100,,,,89,,,,,false,,,,,,,,,marina_directory
EXISTING,7306,Port Niantic Marina in,,,17 Smith Ave,Niantic,Connecticut,6357,US,,,,,Less than 100,,,,81,,,,,false,,,,,,,,,marina_directory
EXISTING,6100,Three Belles Marina in,,,113 Oswegatchie Hills Rd,Niantic,Connecticut,06357-2799,US,,,,,100 to 300,,,,150,,,,,false,,,,,,,,,marina_directory
EXISTING,10403,Haring's Marine in,,,15 Riverview Ave.,Noank,Connecticut,6340,US,,,,,Less than 100,,,,12,,,,,false,,,,,,,,,marina_directory
EXISTING,10404,Maxwell Boat Yard in,,,135 Pearl St,Noank,Connecticut,6340,US,,,,,Less than 100,,,,12,,,,,false,,,,,,,,,marina_directory
EXISTING,8858,Noank Marine Service in,,,55 Spicer Ave,Noank,Connecticut,6340,US,,,,,Less than 100,,,,40,,,,,false,,,,,,,,,marina_directory
EXISTING,8313,Noank Village Boatyard in,,,38 Bayside Ave,Noank,Connecticut,6340,US,,,,,Less than 100,,,,52,,,,,false,,,,,,,,,marina_directory
EXISTING,429,Palmer's Cove Marina in,,,1023 Groton Long Point Road,Noank,Connecticut,6340,US,,,,,100 to 300,,,,100,,,,,false,,,,,,,,,marina_directory
EXISTING,1473,Ram Island Yacht Club in,,,60 Front Street,Noank,Connecticut,6340,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,4863,Spicer's Noank Marina in,,,93 Marsh Rd,Noank,Connecticut,6340,US,,,,,300 to 500,,,,469,,,,,false,,,,,,,,,marina_directory
EXISTING,10851,Noroton Yacht Club in,,,23 Baywater Drive,Noroton,Connecticut,6820,US,,,,,Less than 100,,,,5,,,,,false,,,,,,,,,marina_directory
EXISTING,1451,B & G Marina in,,,111 Rowayton Avenue,Norwalk,Connecticut,06853-1408,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,9205,Cavanaugh Marina in,,,82 Rowayton Avenue,Norwalk,Connecticut,6853,US,,,,,Less than 100,,,,34,,,,,false,,,,,,,,,marina_directory
EXISTING,7322,East Norwalk Boating & Yacht Club in,,,60 Seaview Ave,Norwalk,Connecticut,06855-1810,US,,,,,Less than 100,,,,80,,,,,false,,,,,,,,,marina_directory
EXISTING,1485,Five Mile River  in,,,117 Rowayton Ave,Norwalk,Connecticut,06853-1408,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1458,Ischoda Yacht Club in,,,50 Washington St.,Norwalk,Connecticut,6854,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,8203,MarineMax Norwalk in,,,130 Water St,Norwalk,Connecticut,6854,US,,,,,Less than 100,,,,55,,,,,false,,,,,,,,,marina_directory
EXISTING,1465,Maurice Marine in,,,120 Water St.,Norwalk,Connecticut,6854,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,9792,Norwalk Boat Club in,,,11 Wall St.,Norwalk,Connecticut,6850,US,,,,,Less than 100,,,,22,,,,,false,,,,,,,,,marina_directory
EXISTING,1535,Norwalk Seaport Association in,,,213 Liberty Square,Norwalk,Connecticut,6855,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1533,Norwalk Transient Moorings in,,,,Norwalk,Connecticut,6855,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1500,Norwalk Visitor's Dock in,,,45 Seaview Ave,Norwalk,Connecticut,6855,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,7491,Oyster Bend Yacht Club & Marina in,,,23 Platt Street,Norwalk,Connecticut,6855,US,,,,,Less than 100,,,,75,,,,,false,,,,,,,,,marina_directory
EXISTING,1503,Rowayton Marine Works Inc in,,,105 Rowayton Ave # 5,Norwalk,Connecticut,6853,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,8855,Saint Ann Club in,,,16 Hendricks Ave,Norwalk,Connecticut,06851-4832,US,,,,,Less than 100,,,,40,,,,,false,,,,,,,,,marina_directory
EXISTING,1536,South Norwalk Boat Club in,,,17 Mack Street,Norwalk,Connecticut,6854,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,1497,The Bait Shop Inc in,,,99 Rowayton Ave,Norwalk,Connecticut,6853,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,433,The Boatwork’s Marina in,,,120 Wilson Ave,Norwalk,Connecticut,06853-0051,US,,,,,100 to 300,,,,100,,,,,false,,,,,,,,,marina_directory
EXISTING,10784,The Restaurant at Rowayton Seafood in,,,89 Rowayton Ave,Norwalk,Connecticut,6853,US,,,,,Less than 100,,,,6,,,,,false,,,,,,,,,marina_directory
EXISTING,7094,Total Marine of Norwalk in,,,160 Water St,Norwalk,Connecticut,6854,US,,,,,Less than 100,,,,90,,,,,false,,,,,,,,,marina_directory
EXISTING,1513,United Marine Company in,,,Foot of Commerce Street,Norwalk,Connecticut,6850,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,9329,Thayer's Marina in,,,46 W Main St,Norwich,Connecticut,6360,US,,,,,Less than 100,,,,30,,,,,false,,,,,,,,,marina_directory
EXISTING,5980,The Marina at American Wharf in,,,1 American Wharf,Norwich,Connecticut,06360-5600,US,,,,,100 to 300,,,,160,,,,,false,,,,,,,,,marina_directory
EXISTING,1470,Old Greenwich Yacht Club in,,,PO Box 162,Old Greenwich,Connecticut,06870-0162,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,8177,Black Hall Marina in,,,132 Shore Rd,Old Lyme,Connecticut,06371-2612,US,,,,,Less than 100,,,,56,,,,,false,,,,,,,,,marina_directory
EXISTING,7989,Cove Landing Marine in,,,250 Hamburg Rd,Old Lyme,Connecticut,06371-3451,US,,,,,Less than 100,,,,60,,,,,false,,,,,,,,,marina_directory
EXISTING,1508,Hamburg Cove Yacht Club-PRIVATE in,,,13 Cove Rd,Old Lyme,Connecticut,6371,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,9607,Old Lyme Dock Company in,,,323 Ferry Rd,Old Lyme,Connecticut,06371-1675,US,,,,,Less than 100,,,,25,,,,,false,,,,,,,,,marina_directory
EXISTING,10077,Old Lyme Marina in,,,34 Neck Rd,Old Lyme,Connecticut,06371-1422,US,,,,,Less than 100,,,,18,,,,,false,,,,,,,,,marina_directory
EXISTING,7824,River Landing Marina  in,,,8 Bank Road,Old Lyme,Connecticut,6371,US,,,,,Less than 100,,,,65,,,,,false,,,,,,,,,marina_directory
EXISTING,10924,Westbrook Town Dock in,,,333 Ferry Rd,Old Lyme,Connecticut,6371,US,,,,,Less than 100,,,,4,,,,,false,,,,,,,,,marina_directory
EXISTING,6099,Ferry Landing Marina in,,,142 Ferry Rd,Old Saybrook,Connecticut,06475-1440,US,,,,,100 to 300,,,,150,,,,,false,,,,,,,,,marina_directory
EXISTING,7200,Harbor One Marina in,,,26 Bridge Street,Old Saybrook,Connecticut,6475,US,,,,,Less than 100,,,,86,,,,,false,,,,,,,,,marina_directory
EXISTING,6546,Island Cove Marina in,,,47 Sunrise Ave,Old Saybrook,Connecticut,6475,US,,,,,100 to 300,,,,120,,,,,false,,,,,,,,,marina_directory
EXISTING,10922,North Cove Yacht Club in,,,Sheffield Street,Old Saybrook,Connecticut,6475,US,,,,,Less than 100,,,,4,,,,,false,,,,,,,,,marina_directory
EXISTING,434,Oak Leaf Marina in,,,218 Ferry Road,Old Saybrook,Connecticut,6475,US,,,,,100 to 300,,,,100,,,,,false,,,,,,,,,marina_directory
EXISTING,1469,Offshore East Marina in,,,26 4th Avenue Ext,Old Saybrook,Connecticut,06475-1430,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,5362,Ragged Rock Marina in,,,54 Ferry Rd,Old Saybrook,Connecticut,06475-1441,US,,,,,100 to 300,,,,243,,,,,false,,,,,,,,,marina_directory
EXISTING,8161,S & S Marine in,,,18 Riverside Ave,Old Saybrook,Connecticut,6475,US,,,,,Less than 100,,,,57,,,,,false,,,,,,,,,marina_directory
EXISTING,6284,Safe Harbor Ferry Point  in,,,29 Essex Road,Old Saybrook,Connecticut,6475,US,,,,,100 to 300,,,,140,,,,,false,,,,,,,,,marina_directory
EXISTING,6473,Saybrook Point Marina in,,,2 Bridge St,Old Saybrook,Connecticut,6475,US,,,,,100 to 300,,,,125,,,,,false,,,,,,,,,marina_directory
EXISTING,435,South Yard Marina at Ferry Point in,,,2 Clark Street,Old Saybrook,Connecticut,6475,US,,,,,100 to 300,,,,100,,,,,false,,,,,,,,,marina_directory
EXISTING,7488,Connors & O'Brien Marina in,,,197 Mechanic St,Pawcatuck,Connecticut,6379,US,,,,,Less than 100,,,,75,,,,,false,,,,,,,,,marina_directory
EXISTING,8291,Cove Ledge Marina in,,,1 Whewell Circle,Pawcatuck,Connecticut,6379,US,,,,,Less than 100,,,,53,,,,,false,,,,,,,,,marina_directory
EXISTING,7823,Greenhaven Marina in,,,31 Riverside Dr,Pawcatuck,Connecticut,6379,US,,,,,Less than 100,,,,65,,,,,false,,,,,,,,,marina_directory
EXISTING,9568,Mechanic Street Marina in,,,179 Mechanic Street,Pawcatuck,Connecticut,6371,US,,,,,Less than 100,,,,26,,,,,false,,,,,,,,,marina_directory
EXISTING,6286,"Norwest Marine, Pawcatuck in",,,7 River Road,Pawcatuck,Connecticut,6379,US,,,,,100 to 300,,,,140,,,,,false,,,,,,,,,marina_directory
